date,region,client,categorie_produit,montant_vente,quantite
2024-02-16,Tanger,Client_0034,Mode,237.25,17
2024-04-03,Rabat,Client_0010,Mode,1421.7,9
2024-08-25,Agadir,Client_0060,Maison,1082.26,8
2024-07-22,Casablanca,Client_0043,Maison,1125.41,6
2024-08-05,Rabat,Client_0120,Mode,774.14,15
2024-12-06,Rabat,Client_0067,Mode,738.36,10
2024-02-08,Casablanca,Client_0024,Mode,209.53,6
2024-04-09,Rabat,Client_0175,Mode,861.77,15
2024-10-15,Casablanca,Client_0159,Alimentaire,408.03,14
2024-09-10,Casablanca,Client_0083,Maison,1466.86,19
2024-08-09,Marrakech,Client_0113,Mode,1205.04,13
2024-12-22,Tanger,Client_0131,Mode,648.84,14
2024-01-23,Rabat,Client_0165,Alimentaire,269.44,3
2024-09-06,Rabat,Client_0190,Électronique,1188.73,4
2024-01-10,Marrakech,Client_0174,Mode,226.98,14
2024-09-02,Marrakech,Client_0000,Alimentaire,324.53,14
2024-11-20,Marrakech,Client_0130,Alimentaire,356.7,8
2024-04-09,Agadir,Client_0085,Électronique,857.49,10
2024-10-16,Agadir,Client_0061,Maison,1191.23,9
2024-06-28,Agadir,Client_0063,Maison,505.76,14
2024-08-10,Casablanca,Client_0144,Maison,172.77,8
2024-09-06,Rabat,Client_0125,Mode,723.58,11
2024-05-26,Tanger,Client_0104,Maison,1134.76,10
2024-04-05,Casablanca,Client_0061,Mode,371.41,18
2024-09-13,Rabat,Client_0034,Mode,368.89,4
2024-11-20,Rabat,Client_0012,Alimentaire,1423.48,4
2024-01-04,Marrakech,Client_0162,Maison,1433.52,12
2024-01-16,Marrakech,Client_0042,Maison,1486.18,18
2024-10-06,Casablanca,Client_0129,Maison,1221.11,8
2024-12-01,Marrakech,Client_0183,Mode,322.87,3
2024-09-03,Rabat,Client_0110,Mode,357.37,18
2024-09-14,Marrakech,Client_0127,Maison,543.33,7
2024-06-08,Agadir,Client_0050,Mode,511.29,1
2024-12-05,Marrakech,Client_0181,Mode,1436.97,13
2024-05-31,Rabat,Client_0143,Électronique,1194.16,3
2024-06-26,Casablanca,Client_0145,Électronique,1099.81,3
2024-06-11,Tanger,Client_0134,Maison,319.65,15
2024-02-02,Marrakech,Client_0044,Maison,1368.81,19
2024-06-27,Rabat,Client_0163,Électronique,1250.41,4
2024-04-10,Tanger,Client_0168,Mode,287.28,13
2024-09-24,Tanger,Client_0041,Mode,1313.2,13
2024-11-18,Agadir,Client_0134,Alimentaire,444.76,15
2024-03-05,Tanger,Client_0014,Maison,167.26,19
2024-06-16,Rabat,Client_0059,Maison,1002.39,16
2024-11-25,Rabat,Client_0039,Maison,998.02,7
2024-02-12,Marrakech,Client_0164,Alimentaire,187.65,3
2024-02-13,Marrakech,Client_0193,Alimentaire,512.34,2
2024-10-11,Marrakech,Client_0111,Mode,1489.58,18
2024-01-12,Tanger,Client_0182,Électronique,1033.72,11
2024-04-04,Tanger,Client_0076,Électronique,1108.61,1
2024-10-28,Agadir,Client_0104,Électronique,358.73,16
2024-09-09,Marrakech,Client_0106,Mode,164.23,17
2024-08-29,Casablanca,Client_0121,Électronique,451.51,16
2024-02-04,Agadir,Client_0079,Alimentaire,410.9,10
2024-08-02,Casablanca,Client_0124,Alimentaire,390.09,17
2024-12-02,Tanger,Client_0183,Maison,329.49,3
2024-03-30,Agadir,Client_0171,Électronique,883.4,18
2024-09-20,Agadir,Client_0184,Alimentaire,525.75,19
2024-04-02,Rabat,Client_0133,Maison,1239.5,14
2024-03-30,Tanger,Client_0031,Électronique,316.72,2
2024-04-24,Tanger,Client_0107,Électronique,723.71,12
2024-04-14,Agadir,Client_0113,Alimentaire,69.8,11
2024-07-14,Tanger,Client_0145,Maison,748.44,17
2024-11-09,Agadir,Client_0067,Maison,130.97,6
2024-04-23,Rabat,Client_0126,Alimentaire,1467.7,19
2024-03-15,Agadir,Client_0134,Alimentaire,1196.36,13
2024-08-04,Tanger,Client_0113,Alimentaire,760.66,7
2024-10-03,Tanger,Client_0007,Électronique,175.55,11
2024-09-05,Agadir,Client_0063,Alimentaire,909.05,7
2024-06-12,Agadir,Client_0134,Alimentaire,1150.21,13
2024-12-22,Agadir,Client_0040,Mode,326.54,13
2024-07-10,Marrakech,Client_0039,Alimentaire,873.9,1
2024-08-14,Tanger,Client_0002,Alimentaire,1230.61,19
2024-06-25,Tanger,Client_0144,Électronique,1163.96,19
2024-04-08,Marrakech,Client_0193,Maison,1214.34,15
2024-02-05,Agadir,Client_0109,Électronique,1325.02,14
2024-04-05,Rabat,Client_0113,Mode,1409.64,3
2024-05-31,Agadir,Client_0111,Alimentaire,638.01,4
2024-05-30,Agadir,Client_0179,Alimentaire,874.72,7
2024-07-08,Marrakech,Client_0149,Alimentaire,1196.46,1
2024-08-11,Tanger,Client_0003,Alimentaire,1060.85,19
2024-02-06,Agadir,Client_0133,Alimentaire,1493.5,3
2024-09-24,Tanger,Client_0165,Alimentaire,69.83,15
2024-07-01,Casablanca,Client_0025,Mode,564.94,13
2024-01-13,Tanger,Client_0138,Alimentaire,457.49,14
2024-10-05,Rabat,Client_0016,Alimentaire,430.36,7
2024-08-04,Rabat,Client_0091,Alimentaire,372.67,1
2024-12-20,Agadir,Client_0030,Mode,1078.23,13
2024-12-26,Tanger,Client_0162,Alimentaire,172.9,4
2024-10-12,Agadir,Client_0143,Mode,1125.33,12
2024-09-29,Marrakech,Client_0106,Électronique,1055.47,7
2024-03-02,Rabat,Client_0145,Alimentaire,413.67,2
2024-03-24,Agadir,Client_0110,Maison,416.61,17
2024-08-04,Marrakech,Client_0100,Mode,961.85,1
2024-12-07,Agadir,Client_0111,Électronique,1155.15,14
2024-07-05,Tanger,Client_0061,Mode,1320.9,1
2024-01-19,Tanger,Client_0111,Mode,1285.6,3
2024-06-25,Tanger,Client_0154,Électronique,1449.08,11
2024-04-09,Tanger,Client_0162,Alimentaire,893.01,7
2024-08-20,Casablanca,Client_0115,Alimentaire,1367.55,9
2024-03-16,Marrakech,Client_0172,Mode,1222.34,3
2024-09-21,Marrakech,Client_0034,Électronique,1347.27,1
2024-10-10,Tanger,Client_0027,Alimentaire,66.86,19
2024-07-24,Casablanca,Client_0102,Mode,1450.56,2
2024-08-10,Tanger,Client_0124,Maison,736.62,5
2024-02-21,Casablanca,Client_0101,Électronique,1207.37,17
2024-12-04,Tanger,Client_0136,Maison,234.45,19
2024-05-23,Rabat,Client_0142,Maison,624.11,5
2024-03-09,Rabat,Client_0020,Mode,443.62,14
2024-04-08,Agadir,Client_0051,Électronique,472.91,10
2024-01-25,Tanger,Client_0162,Alimentaire,228.72,7
2024-02-22,Marrakech,Client_0096,Alimentaire,1218.36,8
2024-05-30,Agadir,Client_0050,Mode,63.4,8
2024-05-23,Rabat,Client_0082,Alimentaire,503.13,7
2024-02-26,Tanger,Client_0054,Alimentaire,302.9,13
2024-02-08,Agadir,Client_0076,Maison,904.11,14
2024-04-18,Tanger,Client_0126,Maison,418.67,19
2024-06-29,Rabat,Client_0171,Électronique,425.55,11
2024-02-11,Agadir,Client_0192,Maison,758.09,2
2024-07-04,Rabat,Client_0092,Alimentaire,996.4,17
2024-08-10,Casablanca,Client_0087,Électronique,225.89,6
2024-05-01,Rabat,Client_0079,Électronique,304.49,9
2024-05-12,Tanger,Client_0152,Mode,408.4,19
2024-06-11,Marrakech,Client_0091,Maison,1461.93,5
2024-08-02,Rabat,Client_0046,Électronique,625.87,9
2024-08-08,Marrakech,Client_0183,Alimentaire,918.54,7
2024-08-22,Casablanca,Client_0037,Électronique,400.24,4
2024-11-26,Agadir,Client_0138,Électronique,761.17,18
2024-05-25,Agadir,Client_0194,Mode,157.47,18
2024-08-26,Marrakech,Client_0014,Alimentaire,100.38,17
2024-03-16,Agadir,Client_0000,Alimentaire,729.66,4
2024-01-09,Rabat,Client_0134,Maison,628.06,16
2024-03-14,Marrakech,Client_0000,Alimentaire,248.48,5
2024-09-09,Tanger,Client_0048,Électronique,1047.02,9
2024-08-17,Rabat,Client_0095,Alimentaire,1489.71,2
2024-01-07,Rabat,Client_0156,Alimentaire,623.69,2
2024-06-22,Rabat,Client_0025,Électronique,955.61,4
2024-05-20,Tanger,Client_0086,Mode,1446.32,17
2024-06-16,Casablanca,Client_0172,Maison,1255.73,19
2024-06-18,Agadir,Client_0092,Maison,722.15,3
2024-10-09,Marrakech,Client_0101,Mode,1119.36,5
2024-05-01,Casablanca,Client_0070,Électronique,235.8,10
2024-07-12,Marrakech,Client_0139,Maison,792.55,6
2024-01-05,Agadir,Client_0094,Mode,454.64,3
2024-01-29,Tanger,Client_0159,Mode,283.69,17
2024-06-13,Rabat,Client_0117,Mode,668.11,10
2024-12-04,Rabat,Client_0147,Maison,239.97,12
2024-05-15,Tanger,Client_0118,Maison,1063.53,1
2024-12-30,Casablanca,Client_0050,Maison,711.55,18
2024-11-16,Casablanca,Client_0080,Maison,820.16,19
2024-12-07,Marrakech,Client_0035,Alimentaire,262.25,4
2024-05-24,Tanger,Client_0066,Mode,252.67,15
2024-11-22,Casablanca,Client_0128,Alimentaire,895.95,9
2024-08-04,Tanger,Client_0113,Mode,1478.26,6
2024-10-27,Agadir,Client_0154,Maison,189.56,12
2024-05-11,Rabat,Client_0110,Maison,464.31,18
2024-10-18,Rabat,Client_0167,Alimentaire,1310.72,15
2024-03-10,Rabat,Client_0141,Électronique,154.79,19
2024-09-08,Tanger,Client_0099,Maison,1320.03,9
2024-10-01,Tanger,Client_0196,Électronique,810.21,13
2024-12-29,Marrakech,Client_0108,Mode,641.99,16
2024-06-30,Rabat,Client_0119,Alimentaire,499.04,13
2024-06-15,Marrakech,Client_0078,Électronique,480.82,1
2024-03-31,Rabat,Client_0133,Électronique,493.41,18
2024-07-20,Marrakech,Client_0160,Maison,1332.96,3
2024-12-11,Marrakech,Client_0182,Électronique,1099.5,17
2024-01-19,Agadir,Client_0018,Électronique,1021.1,5
2024-02-08,Marrakech,Client_0126,Mode,1208.19,6
2024-05-05,Tanger,Client_0028,Alimentaire,422.82,17
2024-06-21,Marrakech,Client_0188,Maison,946.16,17
2024-05-20,Rabat,Client_0197,Maison,717.1,1
2024-08-29,Marrakech,Client_0023,Électronique,1184.54,7
2024-08-07,Casablanca,Client_0150,Mode,498.42,16
2024-05-05,Rabat,Client_0009,Électronique,982.61,5
2024-02-27,Casablanca,Client_0181,Électronique,1329.21,16
2024-05-27,Rabat,Client_0104,Maison,633.12,4
2024-11-12,Tanger,Client_0168,Électronique,146.6,11
2024-12-26,Tanger,Client_0176,Électronique,798.27,14
2024-01-01,Tanger,Client_0144,Mode,551.66,13
2024-12-13,Casablanca,Client_0183,Maison,1024.73,8
2024-07-08,Agadir,Client_0172,Alimentaire,1429.0,15
2024-07-09,Rabat,Client_0157,Mode,754.13,18
2024-11-07,Tanger,Client_0171,Mode,725.98,7
2024-04-26,Rabat,Client_0054,Mode,999.15,19
2024-05-13,Casablanca,Client_0146,Maison,200.07,9
2024-02-27,Agadir,Client_0156,Électronique,417.58,11
2024-02-13,Casablanca,Client_0001,Alimentaire,1382.52,10
2024-06-21,Rabat,Client_0163,Maison,1021.42,14
2024-06-08,Agadir,Client_0146,Électronique,69.49,16
2024-06-21,Agadir,Client_0134,Mode,346.71,8
2024-11-12,Casablanca,Client_0153,Maison,1040.11,1
2024-10-29,Tanger,Client_0110,Électronique,1158.38,12
2024-05-28,Rabat,Client_0037,Alimentaire,1267.8,3
2024-03-20,Marrakech,Client_0130,Alimentaire,473.66,2
2024-07-31,Marrakech,Client_0101,Électronique,1399.99,16
2024-07-21,Casablanca,Client_0193,Maison,851.77,4
2024-09-08,Rabat,Client_0094,Mode,1059.98,2
2024-08-16,Rabat,Client_0091,Électronique,915.27,12
2024-06-12,Casablanca,Client_0070,Mode,227.97,17
2024-08-14,Rabat,Client_0170,Alimentaire,1446.52,10
2024-05-26,Tanger,Client_0189,Électronique,228.17,8
2024-01-20,Casablanca,Client_0198,Alimentaire,419.58,18
2024-02-16,Tanger,Client_0023,Mode,1229.76,18
2024-08-20,Rabat,Client_0166,Mode,946.97,18
2024-10-31,Casablanca,Client_0067,Électronique,1265.32,2
2024-01-14,Rabat,Client_0127,Électronique,797.82,12
2024-05-22,Casablanca,Client_0092,Électronique,596.64,10
2024-01-01,Rabat,Client_0043,Alimentaire,1386.68,8
2024-02-23,Tanger,Client_0132,Mode,102.57,19
2024-09-15,Tanger,Client_0054,Mode,1291.39,10
2024-05-23,Rabat,Client_0157,Alimentaire,384.69,11
2024-01-12,Casablanca,Client_0028,Électronique,1280.67,14
2024-11-25,Marrakech,Client_0153,Maison,251.84,15
2024-08-11,Tanger,Client_0153,Électronique,891.32,10
2024-09-28,Tanger,Client_0036,Maison,1337.76,4
2024-12-23,Marrakech,Client_0114,Maison,736.63,7
2024-06-04,Rabat,Client_0180,Alimentaire,1132.52,11
2024-01-08,Casablanca,Client_0157,Mode,1216.77,3
2024-05-01,Rabat,Client_0002,Mode,1117.92,5
2024-12-13,Agadir,Client_0121,Mode,1391.73,2
2024-06-12,Tanger,Client_0042,Mode,697.91,12
2024-03-30,Agadir,Client_0006,Alimentaire,301.03,5
2024-05-15,Tanger,Client_0124,Maison,119.33,7
2024-07-04,Tanger,Client_0048,Mode,407.37,4
2024-11-11,Agadir,Client_0120,Maison,257.64,11
2024-06-26,Agadir,Client_0072,Alimentaire,859.03,9
2024-01-28,Rabat,Client_0040,Électronique,318.17,4
2024-08-07,Agadir,Client_0105,Alimentaire,106.45,9
2024-12-22,Rabat,Client_0076,Mode,102.19,12
2024-02-10,Rabat,Client_0181,Électronique,1255.78,16
2024-08-15,Rabat,Client_0126,Alimentaire,907.6,1
2024-07-10,Tanger,Client_0196,Alimentaire,569.22,8
2024-05-24,Tanger,Client_0090,Maison,1346.63,1
2024-07-19,Agadir,Client_0154,Alimentaire,151.79,19
2024-07-30,Tanger,Client_0007,Électronique,1471.47,4
2024-08-07,Agadir,Client_0031,Alimentaire,943.62,14
2024-08-27,Tanger,Client_0063,Mode,316.02,14
2024-02-15,Casablanca,Client_0137,Maison,1034.65,9
2024-02-04,Casablanca,Client_0012,Électronique,1156.9,9
2024-09-09,Agadir,Client_0190,Électronique,672.55,17
2024-03-22,Tanger,Client_0092,Alimentaire,1299.37,15
2024-09-12,Tanger,Client_0162,Mode,268.56,10
2024-07-15,Rabat,Client_0060,Maison,454.31,17
2024-10-29,Marrakech,Client_0181,Électronique,185.56,9
2024-01-10,Agadir,Client_0007,Maison,355.77,4
2024-11-07,Marrakech,Client_0028,Alimentaire,396.16,14
2024-10-12,Marrakech,Client_0094,Mode,1380.57,3
2024-08-29,Agadir,Client_0040,Alimentaire,163.26,12
2024-09-07,Tanger,Client_0157,Maison,669.75,1
2024-12-30,Agadir,Client_0148,Alimentaire,821.98,1
2024-01-05,Marrakech,Client_0010,Maison,1353.1,13
2024-04-28,Tanger,Client_0001,Électronique,1496.66,14
2024-10-15,Casablanca,Client_0177,Électronique,1142.41,16
2024-03-05,Agadir,Client_0168,Alimentaire,1457.65,7
2024-05-25,Agadir,Client_0193,Électronique,1191.3,10
2024-08-11,Tanger,Client_0130,Maison,1446.64,15
2024-08-26,Casablanca,Client_0079,Électronique,1075.54,8
2024-06-25,Casablanca,Client_0178,Mode,165.66,11
2024-09-23,Tanger,Client_0195,Mode,632.78,14
2024-12-06,Rabat,Client_0086,Alimentaire,987.57,13
2024-10-08,Agadir,Client_0152,Alimentaire,558.54,13
2024-03-03,Agadir,Client_0157,Alimentaire,446.41,9
2024-08-04,Marrakech,Client_0105,Alimentaire,887.23,17
2024-12-07,Tanger,Client_0138,Maison,1403.58,18
2024-11-10,Marrakech,Client_0016,Maison,100.72,19
2024-10-09,Marrakech,Client_0153,Mode,1165.39,13
2024-06-25,Casablanca,Client_0022,Maison,1097.95,12
2024-04-07,Agadir,Client_0183,Électronique,1447.73,8
2024-04-14,Marrakech,Client_0179,Mode,1399.53,11
2024-04-08,Casablanca,Client_0047,Alimentaire,1155.24,7
2024-11-06,Tanger,Client_0019,Alimentaire,804.59,1
2024-01-06,Marrakech,Client_0001,Maison,346.19,10
2024-07-15,Agadir,Client_0087,Mode,840.59,15
2024-12-16,Marrakech,Client_0030,Maison,1159.76,4
2024-05-12,Tanger,Client_0154,Maison,1348.72,1
2024-12-23,Marrakech,Client_0129,Maison,1195.08,11
2024-09-15,Agadir,Client_0077,Mode,333.14,5
2024-01-23,Casablanca,Client_0003,Alimentaire,919.55,19
2024-02-22,Agadir,Client_0140,Électronique,531.65,19
2024-06-13,Casablanca,Client_0162,Alimentaire,63.35,4
2024-07-20,Rabat,Client_0127,Mode,340.32,2
2024-03-23,Agadir,Client_0199,Alimentaire,214.17,7
2024-05-24,Agadir,Client_0193,Alimentaire,1271.94,13
2024-03-25,Tanger,Client_0133,Électronique,424.83,12
2024-03-18,Marrakech,Client_0030,Alimentaire,462.81,2
2024-01-01,Casablanca,Client_0137,Alimentaire,1441.91,9
2024-02-20,Casablanca,Client_0020,Alimentaire,599.68,16
2024-06-21,Tanger,Client_0022,Maison,63.9,8
2024-07-23,Tanger,Client_0130,Mode,461.58,18
2024-09-16,Marrakech,Client_0159,Mode,222.98,4
2024-10-14,Marrakech,Client_0147,Électronique,199.07,11
2024-02-03,Agadir,Client_0028,Maison,162.36,17
2024-12-13,Rabat,Client_0104,Maison,910.23,8
2024-04-04,Marrakech,Client_0051,Alimentaire,324.55,19
2024-03-12,Tanger,Client_0114,Mode,573.8,8
2024-02-08,Marrakech,Client_0173,Électronique,1299.93,6
2024-06-02,Casablanca,Client_0161,Maison,665.29,2
2024-09-06,Rabat,Client_0100,Alimentaire,1377.75,15
2024-06-10,Agadir,Client_0083,Électronique,772.01,1
2024-04-27,Casablanca,Client_0060,Maison,628.31,6
2024-09-15,Casablanca,Client_0124,Électronique,1138.06,19
2024-11-01,Rabat,Client_0199,Maison,156.1,4
2024-09-24,Agadir,Client_0070,Électronique,179.74,13
2024-02-23,Tanger,Client_0069,Maison,995.36,15
2024-08-23,Agadir,Client_0138,Maison,756.06,9
2024-08-09,Marrakech,Client_0107,Électronique,1196.1,3
2024-09-07,Casablanca,Client_0190,Maison,1378.59,2
2024-11-08,Marrakech,Client_0020,Maison,613.13,16
2024-04-21,Tanger,Client_0130,Maison,914.79,18
2024-09-11,Marrakech,Client_0081,Électronique,776.01,18
2024-10-29,Agadir,Client_0087,Électronique,1473.34,6
2024-07-25,Marrakech,Client_0110,Maison,1255.07,18
2024-08-16,Tanger,Client_0009,Maison,1372.02,11
2024-12-06,Tanger,Client_0154,Électronique,418.79,7
2024-03-06,Tanger,Client_0011,Alimentaire,1170.16,14
2024-03-15,Agadir,Client_0006,Maison,434.94,18
2024-04-12,Tanger,Client_0144,Alimentaire,352.68,7
2024-07-10,Casablanca,Client_0192,Électronique,1419.19,10
2024-09-08,Tanger,Client_0191,Maison,77.99,8
2024-08-13,Marrakech,Client_0113,Alimentaire,1449.81,14
2024-10-20,Marrakech,Client_0025,Électronique,266.43,18
2024-11-01,Marrakech,Client_0014,Alimentaire,1238.19,5
2024-04-07,Agadir,Client_0032,Mode,450.09,14
2024-12-03,Marrakech,Client_0061,Électronique,558.52,10
2024-10-12,Agadir,Client_0046,Mode,364.3,15
2024-11-30,Agadir,Client_0094,Électronique,899.0,6
2024-12-12,Tanger,Client_0034,Électronique,554.74,9
2024-11-03,Casablanca,Client_0192,Maison,1003.22,10
2024-09-05,Tanger,Client_0199,Mode,72.69,17
2024-06-14,Tanger,Client_0075,Mode,143.34,1
2024-11-30,Agadir,Client_0122,Mode,194.51,14
2024-01-30,Agadir,Client_0082,Électronique,657.54,4
2024-09-03,Marrakech,Client_0024,Mode,1231.45,2
2024-04-15,Marrakech,Client_0056,Mode,1337.86,3
2024-02-20,Tanger,Client_0031,Maison,404.98,7
2024-03-21,Rabat,Client_0062,Alimentaire,882.84,14
2024-05-12,Rabat,Client_0011,Alimentaire,1164.13,12
2024-10-11,Marrakech,Client_0062,Mode,468.8,19
2024-05-17,Rabat,Client_0076,Mode,643.06,18
2024-07-02,Marrakech,Client_0091,Mode,809.76,15
2024-11-25,Agadir,Client_0000,Mode,245.57,1
2024-09-29,Tanger,Client_0178,Alimentaire,87.67,3
2024-12-05,Casablanca,Client_0069,Maison,271.57,15
2024-03-09,Tanger,Client_0135,Électronique,958.94,4
2024-02-03,Marrakech,Client_0195,Mode,156.75,15
2024-09-18,Marrakech,Client_0132,Mode,325.06,10
2024-02-22,Tanger,Client_0085,Alimentaire,539.89,6
2024-07-23,Marrakech,Client_0038,Mode,162.91,13
2024-05-05,Rabat,Client_0022,Maison,327.96,7
2024-08-22,Rabat,Client_0067,Maison,1371.34,1
2024-02-12,Marrakech,Client_0179,Mode,77.98,11
2024-08-27,Marrakech,Client_0003,Alimentaire,997.48,14
2024-04-20,Rabat,Client_0125,Mode,607.39,6
2024-09-05,Marrakech,Client_0174,Mode,1025.34,5
2024-05-30,Marrakech,Client_0020,Alimentaire,903.6,19
2024-07-01,Tanger,Client_0183,Maison,374.07,19
2024-12-01,Casablanca,Client_0104,Électronique,1278.45,13
2024-04-04,Rabat,Client_0065,Mode,763.31,7
2024-01-08,Tanger,Client_0186,Maison,1242.68,8
2024-12-25,Casablanca,Client_0006,Mode,638.72,14
2024-07-02,Marrakech,Client_0048,Électronique,1477.79,19
2024-10-07,Marrakech,Client_0015,Alimentaire,1167.21,19
2024-07-13,Tanger,Client_0144,Maison,1450.63,12
2024-12-17,Marrakech,Client_0083,Électronique,795.77,9
2024-07-13,Agadir,Client_0086,Mode,736.85,14
2024-06-03,Tanger,Client_0097,Électronique,1145.41,6
2024-04-02,Casablanca,Client_0074,Maison,1326.42,15
2024-06-08,Tanger,Client_0033,Alimentaire,1448.01,13
2024-03-01,Rabat,Client_0160,Mode,520.6,7
2024-05-01,Tanger,Client_0025,Alimentaire,1208.12,11
2024-02-20,Marrakech,Client_0065,Alimentaire,355.44,10
2024-10-03,Marrakech,Client_0124,Électronique,841.08,1
2024-01-05,Agadir,Client_0062,Électronique,310.78,7
2024-04-01,Agadir,Client_0086,Maison,553.73,18
2024-06-18,Agadir,Client_0040,Maison,1400.47,3
2024-11-12,Casablanca,Client_0185,Alimentaire,261.83,9
2024-01-22,Agadir,Client_0097,Maison,966.98,5
2024-11-21,Casablanca,Client_0123,Alimentaire,909.78,13
2024-01-01,Agadir,Client_0078,Mode,225.07,16
2024-05-12,Casablanca,Client_0009,Alimentaire,522.67,16
2024-08-20,Tanger,Client_0014,Maison,866.32,12
2024-01-12,Tanger,Client_0041,Maison,321.41,18
2024-12-11,Marrakech,Client_0092,Alimentaire,1210.9,11
2024-02-15,Casablanca,Client_0184,Électronique,1459.63,17
2024-02-03,Rabat,Client_0016,Alimentaire,361.4,7
2024-03-18,Marrakech,Client_0187,Alimentaire,321.02,15
2024-08-05,Tanger,Client_0008,Électronique,709.66,6
2024-10-27,Casablanca,Client_0113,Mode,1134.26,6
2024-03-13,Agadir,Client_0035,Électronique,458.32,18
2024-10-08,Rabat,Client_0035,Maison,78.83,19
2024-09-05,Tanger,Client_0047,Électronique,834.77,19
2024-02-16,Marrakech,Client_0050,Maison,1437.07,2
2024-04-30,Casablanca,Client_0096,Maison,617.35,3
2024-08-01,Rabat,Client_0118,Alimentaire,659.2,14
2024-08-26,Casablanca,Client_0094,Alimentaire,1454.91,4
2024-02-25,Agadir,Client_0069,Mode,1057.18,17
2024-12-15,Marrakech,Client_0073,Maison,1092.8,6
2024-04-16,Casablanca,Client_0079,Alimentaire,865.92,19
2024-11-14,Tanger,Client_0067,Maison,1463.18,9
2024-02-17,Marrakech,Client_0149,Mode,1048.86,4
2024-03-01,Tanger,Client_0076,Maison,1347.8,7
2024-12-02,Casablanca,Client_0115,Mode,1064.1,4
2024-01-26,Marrakech,Client_0005,Mode,1115.92,11
2024-10-18,Tanger,Client_0153,Mode,471.1,2
2024-09-13,Agadir,Client_0074,Alimentaire,490.04,10
2024-01-08,Agadir,Client_0087,Électronique,1185.33,6
2024-04-22,Casablanca,Client_0002,Électronique,480.22,8
2024-12-20,Marrakech,Client_0051,Alimentaire,866.02,15
2024-09-09,Rabat,Client_0073,Maison,411.56,13
2024-06-28,Marrakech,Client_0124,Alimentaire,1234.63,2
2024-07-25,Agadir,Client_0187,Maison,210.23,1
2024-10-29,Tanger,Client_0190,Mode,1252.7,15
2024-05-06,Rabat,Client_0064,Alimentaire,923.96,7
2024-02-25,Casablanca,Client_0051,Électronique,321.02,18
2024-08-01,Rabat,Client_0075,Maison,835.95,10
2024-01-14,Casablanca,Client_0141,Alimentaire,459.62,15
2024-01-28,Rabat,Client_0088,Alimentaire,519.03,5
2024-03-18,Casablanca,Client_0071,Maison,559.72,11
2024-08-03,Casablanca,Client_0067,Mode,141.81,8
2024-12-30,Rabat,Client_0155,Mode,1479.64,8
2024-06-02,Rabat,Client_0198,Mode,95.73,6
2024-01-14,Casablanca,Client_0137,Mode,1010.62,15
2024-07-05,Agadir,Client_0114,Maison,588.28,15
2024-11-07,Rabat,Client_0056,Électronique,986.71,5
